local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8368,8555,8622,8862,9085,9341,9818,avg
2018-04-01 15:15:00-05,0.37,2.51,0.7659999999999999,0.7730000000000001,0.335,2.0009999999999994,0.4619999999999997,1.587,0.07,0.5380000000000003,0.979,0.5209999999999999,0.232,0.477,0.313,0.23,0.5929999999999991,0.403,0.731111111111111
2018-04-01 15:30:00-05,0.5489999999999999,2.8939999999999997,0.404,0.6869999999999998,0.373,1.9440000000000004,0.4750000000000001,1.115,0.132,0.6100000000000003,1.298,0.6190000000000002,0.132,0.35,2.5810000000000004,0.166,0.5279999999999996,0.362,0.8454999999999999
2018-04-01 15:45:00-05,0.404,2.298,0.328,0.7210000000000003,0.529,1.3430000000000002,0.43800000000000017,1.042,0.07200000000000001,0.4830000000000005,0.955,0.5949999999999998,0.131,0.238,1.401,0.231,1.5610000000000008,0.331,0.7278333333333333
2018-04-01 16:00:00-05,0.309,2.1340000000000003,0.407,0.7569999999999997,0.563,1.507,0.4019999999999997,1.298,0.103,0.4809999999999994,1.362,0.639,0.13,0.39,0.228,0.193,1.5510000000000002,0.338,0.7106666666666666
2018-04-01 16:15:00-05,0.395,2.1950000000000003,0.297,0.8,0.63,1.492,2.6899999999999995,1.601,0.103,0.44499999999999984,3.338,0.6849999999999998,0.177,0.35600000000000004,0.21600000000000005,0.201,1.6960000000000006,0.35600000000000004,0.9818333333333334
2018-04-01 16:30:00-05,0.687,2.4210000000000003,0.53,0.7290000000000001,0.653,1.335,1.3290000000000002,1.081,0.151,0.6200000000000001,5.047,1.771,0.545,0.292,0.28800000000000003,0.23,1.5090000000000003,0.8170000000000001,1.1130555555555555
2018-04-01 16:45:00-05,0.411,3.233,0.735,1.255,0.8270000000000001,1.3469999999999998,0.8730000000000002,0.961,0.09,1.726,4.056,0.6609999999999999,0.17,0.411,0.481,0.166,1.253,0.69,1.074777777777778
2018-04-01 17:00:00-05,0.479,3.3629999999999995,0.238,1.34,0.939,1.3920000000000003,0.657,0.921,0.071,1.577,4.677,0.643,0.23,0.27,0.261,0.232,1.048,0.6829999999999999,1.0567222222222223
2018-04-01 17:15:00-05,0.493,4.676,0.393,1.405,0.936,1.43,0.524,0.425,0.132,1.4480000000000002,3.916,0.3710000000000001,0.247,0.282,0.227,0.188,1.1999999999999995,0.664,1.0531666666666668
2018-04-01 17:30:00-05,0.5429999999999999,5.456,0.332,1.128,1.026,1.369,0.5640000000000001,0.7929999999999999,0.071,1.6500000000000004,3.4730000000000003,0.308,0.238,0.406,0.227,0.207,1.128,0.6659999999999999,1.0880555555555556
2018-04-01 17:45:00-05,0.527,5.285,0.225,0.696,0.942,1.349,0.518,1.013,0.075,1.614,3.676,0.593,0.234,0.128,0.195,0.23,0.6010000000000004,0.773,1.0374444444444444
2018-04-01 18:00:00-05,0.36,3.38,0.312,0.8560000000000001,0.35100000000000003,1.3950000000000002,0.4430000000000001,0.52,0.127,0.9179999999999998,2.2230000000000003,0.39899999999999997,0.203,0.128,0.121,0.16399999999999998,0.5870000000000002,0.7440000000000001,0.7350555555555555
2018-04-01 18:15:00-05,0.232,1.98,0.797,0.8130000000000001,0.261,1.482,0.37799999999999995,0.815,0.111,0.325,4.41,0.397,0.129,0.109,0.121,0.23,0.8980000000000004,0.83,0.7954444444444444
2018-04-01 18:30:00-05,0.452,8.569999999999999,0.483,1.268,0.261,1.249,0.5479999999999999,0.866,0.135,0.778,4.292,0.386,0.129,0.115,0.121,0.18,0.883,0.6409999999999999,1.1864999999999997
2018-04-01 18:45:00-05,0.4,3.855,0.317,0.858,0.259,1.358,0.532,0.607,0.071,1.6329999999999998,3.2460000000000004,0.397,0.129,0.116,0.375,0.214,0.7929999999999999,0.687,0.8803888888888889
2018-04-01 19:00:00-05,0.353,1.9869999999999999,0.204,0.688,0.259,1.359,0.6389999999999999,0.473,0.093,1.391,6.291,0.413,0.225,0.257,0.67,0.237,0.7370000000000001,0.8170000000000001,0.9496111111111111
2018-04-01 19:15:00-05,0.391,1.703,0.309,0.6319999999999999,0.335,1.6159999999999999,0.669,0.513,0.131,1.295,3.55,0.469,0.265,1.179,0.58,0.177,1.129,0.93,0.8818333333333332
2018-04-01 19:30:00-05,0.501,1.985,0.789,0.6150000000000001,0.3720000000000001,2.1060000000000003,0.785,0.628,0.16399999999999998,1.56,1.744,0.6539999999999999,0.404,5.311,0.516,0.239,0.959,0.7809999999999999,1.1173888888888888
2018-04-01 19:45:00-05,0.512,2.026,0.481,0.593,0.354,1.95,0.759,0.485,0.133,1.225,1.496,1.1840000000000002,0.238,3.384,0.258,0.17800000000000002,0.8810000000000001,0.5539999999999999,0.9272777777777778
2018-04-01 20:00:00-05,0.488,2.022,0.297,0.8350000000000001,0.274,1.6569999999999998,0.934,0.679,0.077,0.868,1.5119999999999998,0.88,0.184,2.464,0.23,0.232,0.8460000000000001,0.344,0.8234999999999999
2018-04-01 20:15:00-05,0.551,2.57,0.277,1.273,0.354,1.7380000000000002,3.016,1.3159999999999998,0.256,0.375,2.037,0.987,0.183,1.286,0.327,0.228,0.919,0.447,1.0077777777777779
