local_15min,232,547,1766,1879,3734,4147,4830,5652,6148,6264,8273,8555,8622,9085,9341,avg
2018-01-02 04:30:00-06,0.8190000000000001,0.795,0.425,0.358,0.316,1.398,0.5640000000000001,0.18,0.586,0.07,1.44,0.426,0.916,0.802,1.004,0.6732666666666667
2018-01-02 04:45:00-06,0.568,0.762,0.335,0.485,0.315,1.338,0.669,0.181,0.679,0.129,1.166,0.384,0.975,0.863,1.04,0.6592666666666667
2018-01-02 05:00:00-06,0.276,0.736,0.299,0.37200000000000005,0.424,1.5190000000000001,0.703,0.236,0.76,0.07400000000000001,1.356,0.308,0.956,0.17800000000000002,0.5770000000000001,0.5849333333333334
2018-01-02 05:15:00-06,0.747,0.8029999999999999,0.3,0.5339999999999999,0.512,1.4400000000000002,0.727,0.378,0.563,0.07200000000000001,1.705,0.287,1.2009999999999998,0.29600000000000004,0.932,0.6998
2018-01-02 05:30:00-06,0.515,0.778,0.624,0.40299999999999997,0.434,1.493,0.4940000000000001,0.371,0.703,0.131,1.278,0.3720000000000001,1.017,0.893,0.7140000000000001,0.6813333333333333
2018-01-02 05:45:00-06,0.414,0.745,0.675,0.502,0.358,1.469,0.503,0.324,0.764,0.071,1.38,0.429,0.972,0.642,0.665,0.6608666666666667
2018-01-02 06:00:00-06,0.374,0.785,0.326,1.112,0.312,1.4480000000000002,0.628,0.239,0.642,0.156,1.195,0.476,1.108,0.3,0.544,0.6430000000000001
2018-01-02 06:15:00-06,0.883,0.7789999999999999,0.34,0.596,0.311,1.4500000000000002,0.625,0.187,0.595,0.091,1.497,0.319,1.298,0.379,1.0490000000000002,0.6932666666666666
2018-01-02 06:30:00-06,0.7829999999999999,0.7440000000000001,0.468,0.5,0.317,1.6130000000000002,0.584,0.277,0.7490000000000001,0.069,1.636,0.285,1.261,1.11,0.8899999999999999,0.7524
2018-01-02 06:45:00-06,0.8740000000000001,0.773,0.967,0.41,0.361,1.499,0.619,0.453,0.7240000000000001,0.129,1.259,0.338,1.272,0.8059999999999999,0.6809999999999999,0.7443333333333333
2018-01-02 07:00:00-06,0.941,0.768,1.004,0.431,0.311,1.5090000000000001,0.389,1.774,0.5760000000000001,0.07,2.377,0.35700000000000004,0.645,0.458,1.088,0.8465333333333334
2018-01-02 07:15:00-06,0.8590000000000001,0.7559999999999999,1.078,0.389,0.31,1.5910000000000002,0.456,1.116,0.738,0.099,2.215,0.416,0.337,0.7070000000000001,1.237,0.8202666666666667
2018-01-02 07:30:00-06,0.838,0.775,1.111,1.012,0.311,1.525,0.612,1.7480000000000002,0.7490000000000001,0.1,2.137,0.349,0.449,1.234,1.371,0.9547333333333334
2018-01-02 07:45:00-06,0.968,0.7270000000000001,1.054,1.013,0.311,1.4210000000000005,0.613,1.654,0.662,0.331,2.904,0.317,0.445,0.996,1.95,1.0244000000000002
2018-01-02 08:00:00-06,1.145,0.7689999999999999,0.998,0.396,0.332,1.503,0.65,1.435,0.5770000000000001,0.447,3.2880000000000003,0.3670000000000001,0.466,0.636,1.735,0.9829333333333332
2018-01-02 08:15:00-06,1.649,0.77,1.083,0.41,0.425,1.4609999999999999,0.639,1.056,0.816,0.28600000000000003,3.345,0.305,1.3230000000000002,0.519,1.903,1.066
2018-01-02 08:30:00-06,0.682,0.7559999999999999,1.122,0.40299999999999997,0.398,1.5809999999999995,0.52,1.493,0.6509999999999999,0.307,3.063,0.404,0.695,1.188,2.1519999999999997,1.0276666666666667
2018-01-02 08:45:00-06,0.517,0.7599999999999999,0.463,0.373,0.311,2.006,0.455,1.164,0.606,0.326,2.549,0.445,0.217,1.223,0.903,0.8212
2018-01-02 09:00:00-06,1.079,0.8039999999999999,1.203,0.501,0.318,2.998,0.521,1.063,0.747,0.181,2.543,0.18600000000000005,0.235,0.516,1.162,0.9371333333333333
2018-01-02 09:15:00-06,0.813,0.745,0.715,0.41700000000000004,0.256,2.932,0.428,0.943,0.698,0.112,2.251,0.362,0.153,0.62,1.2919999999999998,0.8491333333333332
2018-01-02 09:30:00-06,0.564,0.772,0.53,0.376,0.332,3.0610000000000004,0.418,0.809,0.622,0.247,1.68,0.438,0.16899999999999998,0.542,0.868,0.7618666666666667
2018-01-02 09:45:00-06,0.6659999999999999,0.7869999999999999,1.086,0.635,0.405,2.943,0.5200000000000001,2.839,0.496,0.07,1.679,0.423,0.152,0.521,1.0750000000000002,0.9531333333333334
2018-01-02 10:00:00-06,1.055,0.745,0.541,0.8690000000000001,0.392,2.892,0.4880000000000002,3.225,0.8290000000000001,0.125,1.507,0.362,0.16899999999999998,0.652,0.462,0.9542
2018-01-02 10:15:00-06,0.55,0.779,0.614,0.4630000000000001,0.35200000000000004,3.0239999999999996,0.4749999999999999,2.481,0.601,0.128,1.7280000000000002,0.509,0.152,0.491,0.9179999999999999,0.8843333333333331
