local_15min,547,1766,1879,2931,3734,4147,4830,6148,6264,8273,8862,9341,9818,avg
2018-06-01 23:45:00-05,1.9240000000000002,0.381,1.6090000000000002,0.77,2.451,0.895,0.505,0.583,0.14800000000000002,3.655,0.051,0.7609999999999999,1.839,1.197846153846154
2018-06-02 00:00:00-05,3.58,0.485,0.7120000000000001,0.966,2.603,1.345,0.5,0.8170000000000001,0.221,2.254,0.051,0.618,2.134,1.2527692307692309
2018-06-02 00:15:00-05,3.768,0.539,0.7719999999999999,0.8059999999999999,2.362,1.416,0.466,1.088,0.2,3.999,0.052000000000000005,0.5479999999999999,3.1010000000000004,1.4705384615384614
2018-06-02 00:30:00-05,1.942,0.359,0.889,0.7959999999999999,1.858,0.862,0.43200000000000005,0.95,0.149,2.763,0.052000000000000005,0.484,2.354,1.0684615384615386
2018-06-02 00:45:00-05,1.909,0.338,0.7719999999999999,0.908,0.738,0.736,0.42100000000000004,0.588,0.21,3.789,0.052000000000000005,0.537,1.487,0.9603846153846154
2018-06-02 01:00:00-05,1.969,0.324,0.7140000000000001,0.753,0.579,0.733,0.505,0.6609999999999999,0.14800000000000002,1.916,0.052000000000000005,0.407,2.041,0.8309230769230769
2018-06-02 01:15:00-05,1.93,0.316,0.85,0.647,0.579,0.941,0.503,0.502,0.202,2.09,0.052000000000000005,0.454,2.43,0.8843076923076922
2018-06-02 01:30:00-05,1.88,0.339,0.774,0.759,0.703,0.9,0.44799999999999995,0.455,0.218,3.624,0.142,0.5329999999999999,1.5930000000000002,0.9513846153846153
2018-06-02 01:45:00-05,1.8980000000000001,0.293,0.614,0.855,0.6970000000000001,0.7200000000000001,0.361,0.5429999999999999,0.149,1.794,0.165,0.4,0.977,0.7281538461538462
2018-06-02 02:00:00-05,1.923,0.446,0.7879999999999999,1.018,0.675,0.8490000000000001,0.44799999999999995,0.521,0.198,2.132,0.156,0.613,1.989,0.9043076923076925
2018-06-02 02:15:00-05,1.8840000000000001,0.34700000000000003,0.772,0.899,0.574,1.4609999999999999,0.39,0.373,0.161,2.441,0.048,0.647,0.519,0.808923076923077
2018-06-02 02:30:00-05,1.7790000000000001,0.348,0.614,1.176,0.575,1.5419999999999998,0.396,0.6,0.184,1.544,0.048,0.401,1.673,0.836923076923077
2018-06-02 02:45:00-05,0.7140000000000001,0.25,0.7390000000000001,1.139,0.578,1.153,0.468,0.444,0.235,2.514,0.052000000000000005,0.4920000000000001,0.403,0.7062307692307693
2018-06-02 03:00:00-05,0.6990000000000001,0.353,0.7829999999999999,0.982,0.5760000000000001,0.924,0.49200000000000005,0.312,0.14800000000000002,1.188,0.048,0.59,1.591,0.6681538461538461
2018-06-02 03:15:00-05,0.6829999999999999,0.273,0.649,0.951,0.654,0.913,0.4900000000000001,0.5489999999999999,0.18,2.444,0.048,0.517,0.333,0.668
2018-06-02 03:30:00-05,0.6589999999999999,0.333,0.726,0.889,0.7,0.8690000000000001,0.36000000000000004,0.29,0.182,1.162,0.048,0.565,0.33,0.5471538461538462
