local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8555,8862,9085,9341,9818,avg
2018-05-01 16:45:00-05,0.261,1.756,0.425,4.394,3.675,2.1780000000000004,7.379,0.743,1.072,0.8170000000000001,2.01,0.235,0.211,0.297,1.0090000000000001,0.537,1.6874375000000001
2018-05-01 17:00:00-05,0.465,1.882,0.565,3.01,3.531,2.145,7.354,0.938,0.422,0.7879999999999999,1.747,0.17,0.197,0.16,0.8789999999999999,0.528,1.5488125
2018-05-01 17:15:00-05,0.6779999999999999,2.03,0.409,1.227,3.431,4.825,5.949999999999998,0.654,0.35700000000000004,0.30599999999999994,1.906,0.126,0.195,0.239,0.7130000000000002,0.53,1.4735
2018-05-01 17:30:00-05,0.4,2.0330000000000004,0.394,1.005,3.417,3.8960000000000004,2.93,0.603,0.235,0.39,1.816,0.125,0.193,0.238,0.66,0.53,1.1790625000000001
2018-05-01 17:45:00-05,0.35600000000000004,2.025,0.429,0.967,1.047,2.306,1.7409999999999999,0.7,0.202,0.496,1.915,0.147,0.191,0.158,0.84,0.511,0.8769374999999999
2018-05-01 18:00:00-05,0.339,1.906,0.393,1.992,0.37,2.861,1.5019999999999998,0.6940000000000001,0.266,0.40700000000000003,1.853,0.229,0.113,0.293,0.6100000000000001,0.499,0.8954375
2018-05-01 18:15:00-05,0.516,1.978,0.305,1.126,0.365,2.825,1.6740000000000002,0.526,0.202,0.373,2.432,0.179,0.084,0.159,0.647,0.505,0.8685
2018-05-01 18:30:00-05,0.3670000000000001,1.912,0.32,1.129,0.365,4.066,1.0630000000000002,0.6970000000000001,0.218,0.377,3.25,0.123,0.085,0.237,0.7060000000000001,0.505,0.96375
2018-05-01 18:45:00-05,0.401,1.944,0.261,1.015,1.52,3.4230000000000005,1.131,1.264,0.307,0.391,2.441,0.123,0.085,0.206,0.7759999999999999,0.502,0.986875
2018-05-01 19:00:00-05,0.503,2.2,0.309,1.2519999999999998,1.083,4.467,1.101,1.142,0.655,0.409,2.74,0.121,0.084,0.755,0.946,0.501,1.14175
2018-05-01 19:15:00-05,0.629,4.79,0.34,0.8670000000000001,0.777,4.58,1.2950000000000002,1.121,0.153,0.332,2.228,0.226,0.084,0.442,1.291,0.506,1.2288125
2018-05-01 19:30:00-05,0.242,1.795,0.402,1.581,0.88,2.173,1.301,0.8759999999999999,0.109,0.303,1.929,0.198,0.083,0.158,0.958,0.5870000000000001,0.8484375
2018-05-01 19:45:00-05,0.328,1.7620000000000002,0.43,1.422,1.078,2.293,1.215,1.513,0.077,0.477,2.0340000000000003,0.123,0.644,0.343,0.883,0.823,0.9653125
2018-05-01 20:00:00-05,0.6579999999999999,1.787,1.044,0.995,0.564,2.4810000000000003,1.0290000000000001,1.581,0.14,0.421,1.408,0.122,1.741,0.539,0.915,1.138,1.0351875000000001
2018-05-01 20:15:00-05,0.919,2.564,0.634,1.168,0.562,2.338,1.178,1.44,0.106,0.35400000000000004,1.574,0.122,1.2009999999999998,0.63,0.88,0.916,1.036625
2018-05-01 20:30:00-05,0.708,2.158,0.653,1.703,0.5720000000000001,2.364,1.6340000000000001,1.386,0.145,0.267,1.76,0.195,0.29100000000000004,0.888,0.928,1.909,1.0975625
2018-05-01 20:45:00-05,0.535,2.168,0.758,0.852,0.629,2.392,1.463,1.319,0.07400000000000001,0.382,2.094,0.225,0.443,0.999,0.833,1.413,1.0361875
2018-05-01 21:00:00-05,0.564,2.325,0.73,0.8859999999999999,0.826,2.369,1.285,1.3,0.098,0.36700000000000005,2.225,0.122,0.393,0.846,0.765,1.579,1.0425
2018-05-01 21:15:00-05,0.53,2.3609999999999998,0.7020000000000001,0.89,0.925,2.367,1.4880000000000002,1.749,0.112,0.28,1.957,0.122,0.4320000000000001,0.865,0.7759999999999999,0.662,1.0136250000000002
2018-05-01 21:30:00-05,0.723,2.326,0.635,1.208,0.984,2.233,2.105,1.909,0.07200000000000001,0.32299999999999995,1.676,0.122,0.36,0.861,0.953,0.726,1.076
2018-05-01 21:45:00-05,0.7609999999999999,2.2840000000000003,0.7240000000000001,1.2690000000000001,1.02,2.21,2.755,1.77,0.145,0.36700000000000005,1.7009999999999998,0.156,0.573,1.412,0.8200000000000001,0.732,1.1686874999999999
2018-05-01 22:00:00-05,0.608,2.3819999999999997,0.623,0.889,0.885,1.999,2.309,1.726,0.122,0.295,1.369,0.228,0.17800000000000002,1.05,0.7090000000000001,0.6609999999999999,1.0020625
2018-05-01 22:15:00-05,0.563,2.5,0.737,0.89,0.654,2.251,1.63,1.198,0.107,0.35,1.4,0.284,0.29100000000000004,1.515,0.8640000000000001,0.465,0.9811875
2018-05-01 22:30:00-05,1.022,2.504,0.617,1.056,0.6890000000000001,2.174,1.817,0.8540000000000001,0.07200000000000001,0.449,1.04,0.391,0.298,0.938,0.8140000000000001,0.573,0.95675
2018-05-01 22:45:00-05,0.7559999999999999,2.209,0.608,1.499,0.893,1.744,2.025,0.7490000000000001,0.124,0.35600000000000004,1.058,0.708,0.278,0.5529999999999999,0.818,0.507,0.9303125
2018-05-01 23:00:00-05,0.6940000000000001,2.395,0.542,8.119,1.3969999999999998,1.753,1.287,1.214,0.086,0.325,1.188,0.662,0.252,0.624,1.23,0.621,1.3993125000000002
2018-05-01 23:15:00-05,0.718,2.495,0.584,8.083000000000002,2.533,1.893,1.666,1.058,0.073,0.406,0.885,0.5870000000000001,0.255,0.337,1.9269999999999998,0.555,1.5034375
2018-05-01 23:30:00-05,1.052,2.7060000000000004,0.813,7.957000000000001,1.4169999999999998,1.736,1.117,1.061,0.177,0.313,1.124,0.464,0.305,0.157,1.3170000000000002,0.382,1.3811250000000002
2018-05-01 23:45:00-05,0.629,4.899,0.488,8.049,0.924,1.39,1.092,1.169,0.092,0.36,1.124,0.494,0.234,0.273,1.148,0.319,1.4177499999999998
2018-05-02 00:00:00-05,0.423,2.911,0.415,8.1,1.707,1.6369999999999998,1.046,0.6759999999999999,0.073,0.299,0.903,0.439,0.243,0.153,0.516,0.316,1.2410625
2018-05-02 00:15:00-05,0.423,1.182,0.366,7.972,2.031,1.515,5.754999999999999,0.556,0.13699999999999998,0.29,1.068,0.687,0.241,0.279,0.446,0.344,1.45575
2018-05-02 00:30:00-05,0.622,1.112,0.374,7.982,0.662,1.37,1.963,0.9,0.073,0.312,1.178,0.763,0.237,0.155,0.489,0.38,1.1607500000000002
2018-05-02 00:45:00-05,0.794,4.387,0.34600000000000003,8.097000000000001,0.615,1.459,0.445,0.6809999999999999,0.102,0.35200000000000004,0.8,0.421,0.219,0.282,0.631,0.362,1.2495625000000001
2018-05-02 01:00:00-05,0.426,1.032,0.409,8.176,0.609,1.65,0.591,0.6809999999999999,0.111,0.224,0.934,0.655,0.114,0.156,0.44299999999999995,0.317,1.033
2018-05-02 01:15:00-05,0.456,1.499,0.368,8.01,0.606,1.574,0.5619999999999999,0.807,0.157,0.35700000000000004,1.0759999999999998,0.617,0.221,0.246,0.37200000000000005,0.317,1.0778124999999998
2018-05-02 01:30:00-05,0.474,1.096,0.371,5.58,0.536,1.3259999999999998,0.5760000000000001,0.778,0.08800000000000001,0.299,0.882,0.596,0.223,0.193,0.499,0.314,0.8644375
2018-05-02 01:45:00-05,0.7140000000000001,1.217,0.254,3.092,0.501,1.4960000000000002,0.701,0.985,0.073,0.324,0.972,0.463,0.222,0.206,0.39799999999999996,0.314,0.7457500000000001
2018-05-02 02:00:00-05,0.384,1.2009999999999998,0.338,2.108,0.502,1.473,0.522,1.09,0.13699999999999998,0.29,1.084,0.541,0.098,0.234,0.48700000000000004,0.315,0.67525
2018-05-02 02:15:00-05,0.259,0.904,0.27,1.5550000000000002,0.4970000000000001,1.4300000000000002,0.517,1.142,0.073,0.295,0.988,0.35700000000000004,0.21600000000000005,0.156,0.621,0.316,0.59975
2018-05-02 02:30:00-05,0.409,0.8290000000000001,0.359,0.8140000000000001,0.578,1.982,0.7859999999999999,1.085,0.08800000000000001,0.315,0.948,0.49,0.092,0.282,0.402,0.313,0.6107499999999999
2018-05-02 02:45:00-05,0.728,0.836,0.401,0.768,0.618,2.201,0.522,1.009,0.128,0.34800000000000003,0.899,0.46,0.195,0.157,0.373,0.315,0.622375
2018-05-02 03:00:00-05,0.667,0.8620000000000001,0.307,0.8400000000000001,0.6990000000000001,1.5859999999999999,0.5619999999999999,1.3230000000000002,0.161,0.242,1.044,0.5529999999999999,0.125,0.27,0.5850000000000001,0.315,0.6338125
2018-05-02 03:15:00-05,0.377,0.866,0.319,0.7609999999999999,0.688,1.4760000000000002,0.7040000000000001,0.925,0.07200000000000001,0.33399999999999996,0.913,0.616,0.096,0.17,0.489,0.315,0.5700624999999999
2018-05-02 03:30:00-05,0.245,0.861,0.276,0.7759999999999999,0.606,1.4650000000000003,0.61,1.055,0.07200000000000001,0.301,0.919,0.387,0.171,0.224,0.434,0.313,0.5446875
2018-05-02 03:45:00-05,0.246,0.863,0.337,0.78,0.599,1.4850000000000003,0.516,1.258,0.13699999999999998,0.302,1.015,0.506,0.12,0.214,0.508,0.315,0.5750625
2018-05-02 04:00:00-05,0.708,0.865,0.313,0.902,0.494,1.4760000000000002,0.526,0.825,0.073,0.311,0.988,0.195,0.1,0.17,0.439,0.316,0.5438125
2018-05-02 04:15:00-05,0.433,0.8570000000000001,0.435,0.774,0.4970000000000001,1.531,0.63,0.977,0.106,0.306,0.937,0.213,0.16699999999999998,0.268,0.495,0.315,0.5588124999999999
2018-05-02 04:30:00-05,0.405,0.86,0.274,0.6819999999999999,0.496,1.5079999999999998,0.627,0.994,0.111,0.307,1.002,0.263,0.16699999999999998,0.158,0.5559999999999999,0.311,0.5450625
2018-05-02 04:45:00-05,0.383,0.8839999999999999,0.328,0.831,0.494,1.4580000000000002,0.5820000000000001,0.6409999999999999,0.166,0.358,0.99,0.19,0.048,0.276,0.382,0.315,0.520375
2018-05-02 05:00:00-05,0.474,0.8320000000000001,0.289,0.8380000000000001,0.5,1.433,0.568,0.521,0.073,0.24,0.863,0.274,0.217,0.163,0.397,0.315,0.49981250000000005
2018-05-02 05:15:00-05,0.46,0.855,0.309,0.862,0.557,1.499,0.5650000000000001,0.8370000000000001,0.07200000000000001,0.29,1.123,0.152,0.29100000000000004,0.217,0.614,0.314,0.5635625
